groupid,url,name,review_id,sentence_id,text,annotation1_Lorena,annotation2_Dora,annotation3_Nika,label_Sara
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,96,5,Uvijek spremna pomoći Ocjena govori sve.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,97,1,Pišem kao pacijent kako bi izrazio svoje nezadovoljstvo načinom na koji ste postupali prema menii mojoj obitelji tijekom posjeta.,negative,mixed,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,97,2,"Nažalost, Vaš pristup često djeluje neljubazno i neosjetljivo na naše potrebe i zabrinutosti.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,97,3,Primijetili smoda ne pregledavate temeljito nalaze prije nego što donesete odluke o daljnjem liječenju.,negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,97,4,"Vaše odluke, koje smatrate ispravnima, nisu nam pomogle u prošlosti, što dodatno povećava našu zabrinutost.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,97,5,Savjetujem da ubuduće posvetite više pažnje nalazima i da se prema nama odnosite s više empatije i razumijevanja.,negative,positive,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,97,6,"Vaša stručnost je važna, ali jednako je važno da se pacijenti osjećaju saslušano i poštovano.",negative,neutral,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,98,1,"Doktorica nikad nije dostupna, stalno je po bolovanjima i jako je nezainteresirana kad dođem kod nje u ordinaciju.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,98,2,"Govori da izmišljam probleme i da mi nije ništa , a mene glava boli već 4 mjeseca.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,98,3,3x sam uspjela dobiti termin jer svaki put kad trebam doći ona je ili na putovanju ili na bolovanju.,negative,neutral,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,98,4,Osoblje je odlicno i tu svaka pohvala.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,99,1,"Uvijek dostupna, stručna, spremna pomoći i uputiti na daljnje pretrage ukoliko su potrebne, bez banaliziranja tegoba",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,100,1,"Izuzetno inteligentna a uz to i jako ljubazna, sve pohvale.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,100,2,"Ne mogu govoriti o njenoj stručnosti, jer nisam liječnik, ali mogu reći da kad god dođem k njoj, nikad nisamdobio krivi savijet ili lijek!",positive,mixed,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,101,1,Jednom riječi odlična doktorica u svemu.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,101,2,"Brza usluga, konkretna pomoć, jasna, brižna, jednostavna, stručna.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,102,1,"Kod doktorice nema naručivanja, kad si bolestan dođeš, doktorica je uvijek dostupna i telefonom i e-mailom.",positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,102,2,Nikad se ne čeka dugo ni u ordinaciji niti na telefonu.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,102,3,Vrlo je stručna u pogledu upučivanja pacijenta na vrstu liječenja i potrebnih dijagnostika.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,102,4,Uvijek je dobre volje i posvećena je maksimalno svakom pacijentu.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,102,5,Kad god je potrebno dođe u kućni posjet.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,102,6,Kad ima pacijenata u ordinaciji nikad ne koristi stanku.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,103,1,Dr. Hecimovic nije bila moja doktorica nego od mog momka i imala san je (nazalost) priliku upoznat.,negative,positive,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,103,2,"Neljubazna, nepristupacna, i dalje cu rec po informacijama koje znam.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,103,3,Te doktorice skoro nikad nema a i kad je ima vjerojatno ima jedno od kracih radnih vremena u drzavi.,negative,mixed,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,103,4,"Nije temeljita, nezainteresirana za pacijenta, ukratko doktorica koja ne radi iz poziva svoj posao.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,103,5,"Ervin u druku ruku, koliko sam cula i upoznala, pristupacan, spreman pomoci koliko moze i vjerojatno dosta stvari obavlja umjesto nje.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,104,1,"Totalno nejasni pozitivni komentari, ili neke osobe ne znaju za bolje pa im je i ovo odlicno.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,104,2,"Znaci u potpunosti se slazem s komentarom gdje je navedeno da doktorica uvjerava da se sve to umislja i sve je to u glavi i simptome ignorira, pa boli te stomak, jer eto mi mladi se znamo izgladljivati zbog linije ovo-ono, pa da se zavrsi na kraju u bolnici dva tjedna ležanja.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,104,3,"Ne pojavi se na poslu u radno vrijeme, medicinski brat preko telefona rekao da nece danas doci ipak, pa on glumi doktoricu i daje savjete.",negative,neutral,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,104,4,Šteta tako dobrog osoblja sto mora trpiti tako nesto i na sebe preuzimati takve stvari.,mixed,negative,mixed,mixed
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,104,5,"Nikako za preporuciti, bolje naci nekog drugog tko ce se vise posvetiti pacijentima i pruziti vam ako nista drugo, uputnicu za vadit krv ili daljnje pretrage.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,1,Ne razumijem pozitivne komentare ovdje jer je ne moguće da nisu doživjeli ignoriranje ili odmahivanje priloženih simptoma od strane doktorice.,negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,2,"Nije da se nikada ništa ne poduzme ali evo nekih stvarnih primjera gdje se ignorira očiti zdravstveni problem pacijenta: (ne citiram točno, ovo je moja interpretacija govora) Imaš svakodnevne glavobolje koje dokazano nisu migrene?",negative,neutral,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,3,"""Popij brufen ili slično.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,4,"Nema potrebe za pregled, izmišljaš.",negative,neutral,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,5,""" Puca ti čeljust prilikom žvakanja već godinama?",neutral,neutral,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,6,"""Ma nije ti ništa, zubi ti stoje krivo.",neutral,negative,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,7,Nema potrebe za pregled.,neutral,negative,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,8,""" (aparatić nije popravio pucanje i bol čeljusti, nisu zubi krivi) Bol u području srca ponekad?",neutral,negative,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,9,"""To je normalno imati ponekad (imam 23 godine).",neutral,neutral,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,10,Pregled?,neutral,neutral,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,11,Ne može.,negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,12,"""Ključna kost se vidljivo pomaknula i užasnu bol stvara?""",sarcasm,negative,sarcasm,sarcasm
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,13,"""Previše prigovarate ali dobro, pregled za godinu dana.""",negative,positive,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,14,"""(razumijem da doktorica nije dužna za termine)Ovo su samo neki primjeri od moje obitelji što smo doživjeli i mislim da nam je svima vrijeme da se prebacimo kod nekoga kome je zaista stalo do zdravlja ljudi a ne samo ""business as usual"" kako se kaže.""",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,15,Sve govori o našim iskustvima kada smo sretni vidjeti zamjenu doktorici dok je na jednom od svojih odmora.,negative,positive,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,105,16,"Na drugu ruku, velike pohvale osoblju na njihovom trudu i pristojnosti.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,106,1,"Doktorica super, ALI.",mixed,positive,mixed,mixed
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,106,2,Nemoguće ju je kontaktirati.,negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,106,3,"Na telefon se ne javlja, email nema nigdje ispisan na netu kao ni radno vrijeme.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,106,4,Uvijek bolesna moram ići provjeravati je li u ambulanti pa 'poljubiti' vrata.,negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,106,5,"Treba poraditi na komunikaciji s pacijentima, u 21.stoljeću smo.",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,107,1,"Za svaku pohvalu je doktorica Valentina, a posebno medicinski brat Ervin.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,107,2,Uvijek dostupni i brižni za svoje pacijente.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,1,"Stručna, obzirna, draga liječnica, zamijena u ovo nezgodno doba copy paste dr Valentine.",positive,mixed,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,2,"Med brat Ervin izuzetno dobar, pun znanja, oristupacan i pristojan te za one koji se boje inekcije i vadjenja krvi ( jao ja) njezne ruke i nis ne osjetim, svaka cast Ervine!",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,3,"Uvijek su ljubazni,susretljivi,brzi i ucinkoviti!",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,4,Mislim da za ovu ambulantu se nemoze reci niti rijec a da nije pozitivna.,positive,negative,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,5,Dijagnoze daju tocne i cine sve da olaksaju pacijentima maximalno.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,6,Javljaju se na telefon i u najvecoj guzvi.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,7,Doktorici smo stvarno mi pacijenti na prvom mijestu i mislim da bi i mi pacijenti trebali to znati cijeniti sto doktorica i na svoju stetu cini za nas.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,8,"Doktorica koja se stalno educira, ulaze u svoje znanje za dobrobit nas svih.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,9,"Nemam dovoljno rijeci sto je sve doktorica ucinila za moju obitelj i mene te joj neizmjerno hvala, kao i mladoj zamjenici, Ervinu i dr Valentini.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,108,10,S postovanjem Stanković Tomislav.,neutral,neutral,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,1,"Divna liječnica,kao i med.brat Ervin!",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,2,"Uvijek ljubazni,susretljivi,brzi i ucinkoviti!",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,3,Mislim da za ovu ambulantu se nemoze reci niti rijec a da nije pozitivna.,positive,negative,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,4,"Nekad rade po 2,3 ambulante,a oped necekate,javljaju se za razliku od drugih na telefon i uvijek ce dati maksim da vam pomognu!",positive,mixed,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,5,Bravooo!,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,6,Divni ste!,positive,negative,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,109,7,Sve 5!,positive,mixed,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,110,1,Ako si zdrav odlična je.,sarcasm,positive,sarcasm,sarcasm
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,110,2,Inače je već problem.,sarcasm,negative,sarcasm,sarcasm
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,110,3,Moraš tempirati njeno dobro raspoloženje Više brine za račun.,negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,110,4,Osoblje je ok.,neutral,positive,neutral,neutral
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,111,1,"Dr. Hečimović je profesionalna i ljubazna, kao i strpljiva, ažurna; jasno i jezgrovito daje odgovore na sva pitanja koja meni kao pacijentu padnu na pamet.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,111,2,"Ulaže u svoje znanje, što posebito cijenim.",positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,111,3,Osoblje (med.sestra) uvijek na raspolaganju pacijentima.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,111,4,"Također ljubazna, strpljiva i ažurna.",positive,negative,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,112,1,"slažem se s lošim ocijenama, posao koji obavlja je jednostavno osrednji",negative,negative,negative,negative
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,113,1,Vrlo strucna.,positive,mixed,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,113,2,Izuzetno ljubazna i ugodna s pacijentima.,positive,positive,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,113,3,Objasnit ce vam svaki svoj postupak i dijagnozu.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,113,4,U slucaju sumnje na nesto ozbiljnije uputit ce vas specijalisti bez zavlacenja.,positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,113,5,"Sestra ima ""laku ruku"" i izvaditi ce vam krv ili dati injekciju najbezbolnije sto je moguce.",positive,neutral,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,113,6,Rijetko kada cete duze cekati.,positive,mixed,positive,positive
3,https://najdoktor.com/valentina-hecimovic/d13837,Valentina Hečimović,114,1,"Slažem se s Vama, nažalost imam loše iskustvo, dijagnozu postavlja ""sa vrata"" prema nekom svom mišljenju i utisku, nalaze čita napamet, tj.uopće ne gleda u njih nego ono što joj odgovara.",negative,negative,negative,negative
